Groups,model,RMSD,RMSD_rank,DI,DI_rank,INF_all,INF_all_rank,INF_wc,INF_wc_rank,INF_nwc,INF_nwc_rank,INF_stack,INF_stack_rank,clash,clash_rank,MCQ,MCQ_rank,TM,TM_rank,GDT,GDT_rank,p-value,solution,PZ,RMSD_minus,complete_name,ares_id,ares_score,complete_model,Lddt_score,Lddt_rank
Chen,4,21.857,55,27.32,54,0.8,47,0.945,39,0.913,1,0.726,49,2.62,31,24.371,49,0.67,7,0.0,1,1.693e-12,0,PZ26,-21.857,PZ26_Chen_4,PZ26_Chen_4,7.8476768,PZ26_Chen_4,0.6100942040517146,41
Chen,8,22.123,56,27.546,55,0.803,42,0.922,47,0.816,14,0.746,36,0.71,4,24.333,48,0.612,49,0.0,1,4.779e-12,0,PZ26,-22.123,PZ26_Chen_8,PZ26_Chen_8,8.8535748,PZ26_Chen_8,0.6016159599554417,46
RNAComposer,2,22.138,57,28.045,57,0.789,51,0.922,47,0.577,47,0.737,44,11.44,53,22.65,40,0.69,4,0.0,1,5.068e-12,0,PZ26,-22.138,PZ26_RNAComposer_2,PZ26_RNAComposer_2,7.980144,PZ26_RNAComposer_2,0.5898585371969773,50
Xiao,5,22.586,58,41.039,64,0.55,59,0.523,59,-1.0,56,0.584,59,25.99,60,28.575,65,0.522,53,0.0,1,2.761e-11,0,PZ26,-22.586,PZ26_Xiao_5,PZ26_Xiao_5,8.5988045,PZ26_Xiao_5,0.4512029281136525,63
TFN,5,22.851,59,27.708,56,0.825,17,0.948,31,0.816,14,0.77,10,1.67,15,18.774,28,0.662,15,0.0,1,7.33e-11,0,PZ26,-22.851,PZ26_TFN_5,PZ26_TFN_5,6.2754569,PZ26_TFN_5,0.6947440311714865,20
iFoldRNA,1,23.467,60,23.467,42,-1.0,63,-1.0,63,-1.0,56,-1.0,63,116.38,62,23.574,45,0.316,61,0.0,1,6.536e-10,0,PZ26,-23.467,PZ26_iFoldRNA_1,PZ26_iFoldRNA_1,7.5187845,PZ26_iFoldRNA_1,0.4965375731184507,59
Chen,3,23.705,61,28.896,59,0.82,20,0.945,39,0.913,1,0.757,23,2.38,29,24.212,47,0.656,39,0.0,1,1.479e-09,0,PZ26,-23.705,PZ26_Chen_3,PZ26_Chen_3,8.5313206,PZ26_Chen_3,0.6133956859511306,40
Chen,7,23.79,62,29.38,61,0.81,29,0.956,30,0.913,1,0.734,46,1.19,10,25.143,55,0.618,45,0.0,1,1.966e-09,0,PZ26,-23.79,PZ26_Chen_7,PZ26_Chen_7,8.5625839,PZ26_Chen_7,0.5877969947292025,51
iFoldRNA,2,24.59,63,24.59,44,-1.0,63,-1.0,63,-1.0,56,-1.0,63,128.55,64,24.854,54,0.257,65,0.0,1,2.623e-08,0,PZ26,-24.59,PZ26_iFoldRNA_2,PZ26_iFoldRNA_2,7.7425585,PZ26_iFoldRNA_2,0.4618234885638644,60
Xiao,2,28.116,64,51.089,65,0.55,59,0.501,62,-1.0,56,0.59,58,19.08,57,27.946,64,0.522,53,0.0,1,0.0002473,0,PZ26,-28.116,PZ26_Xiao_2,PZ26_Xiao_2,8.7984943,PZ26_Xiao_2,0.4340939340017071,67
SimRNA,4,29.115,65,29.115,60,-1.0,63,-1.0,63,-1.0,56,-1.0,63,143.37,65,24.386,50,0.196,67,0.0,1,0.001703,0,PZ26,-29.115,PZ26_SimRNA_4,PZ26_SimRNA_4,7.5478935,PZ26_SimRNA_4,0.4491648944634926,64
Xiao,1,29.533,66,51.963,66,0.568,58,0.636,58,-1.0,56,0.564,62,22.88,59,27.101,63,0.522,53,0.0,1,0.003503,0,PZ26,-29.533,PZ26_Xiao_1,PZ26_Xiao_1,8.7140007,PZ26_Xiao_1,0.459836089290106,61
Xiao,4,29.841,67,54.223,67,0.55,59,0.523,59,-1.0,56,0.584,59,22.65,58,28.575,65,0.522,53,0.0,1,0.005778,0,PZ26,-29.841,PZ26_Xiao_4,PZ26_Xiao_4,8.5959034,PZ26_Xiao_4,0.4345478350187347,66
Das,6,13.2,1,17.737,2,0.744,48,0.831,54,0.0,1,0.722,27,0.52,4,17.751,6,0.308,1,0.0,1,1.555e-06,0,PZ26tBox,-13.2,PZ26tBox_Das_6,PZ26tBox_Das_6,6.8531551,PZ26tBox_Das_6,0.5638426702848097,15
FARFAR2,4,13.2,1,17.737,2,0.744,48,0.831,54,0.0,1,0.722,27,0.52,4,17.751,6,0.308,1,0.0,1,1.555e-06,0,PZ26tBox,-13.2,PZ26tBox_FARFAR2_4,PZ26tBox_FARFAR2_4,6.8531551,PZ26tBox_FARFAR2_4,0.5638426702848097,15
FARFAR2,8,13.397,3,17.886,5,0.749,45,0.901,29,0.0,1,0.701,45,5.15,41,18.711,15,0.216,41,0.0,1,2.631e-06,0,PZ26tBox,-13.397,PZ26tBox_FARFAR2_8,PZ26tBox_FARFAR2_8,6.8844852,PZ26tBox_FARFAR2_8,0.5575659656514442,25
TFN,3,13.967,4,17.377,1,0.804,6,0.929,10,-1.0,19,0.758,8,4.12,35,19.18,22,0.199,58,0.0,1,1.13e-05,0,PZ26tBox,-13.967,PZ26tBox_TFN_3,PZ26tBox_TFN_3,6.2545485,PZ26tBox_TFN_3,0.5907273181704574,1
SimRNA,4,14.219,5,19.05,8,0.746,46,0.901,29,-1.0,19,0.683,49,136.08,64,22.455,43,0.28,6,0.0,1,2.089e-05,0,PZ26tBox,-14.219,PZ26tBox_SimRNA_4,PZ26tBox_SimRNA_4,7.5226254,PZ26tBox_SimRNA_4,0.517631008914438,39
TFN,7,14.567,6,19.074,9,0.764,31,0.901,29,-1.0,19,0.716,30,3.09,25,18.999,19,0.207,51,0.0,1,4.731e-05,0,PZ26tBox,-14.567,PZ26tBox_TFN_7,PZ26tBox_TFN_7,6.3039708,PZ26tBox_TFN_7,0.5746762714083384,6
Chen,9,14.85,7,18.301,7,0.811,4,0.895,36,-1.0,19,0.781,2,4.12,35,27.599,61,0.184,67,0.0,1,8.958e-05,0,PZ26tBox,-14.85,PZ26tBox_Chen_9,PZ26tBox_Chen_9,8.1891642,PZ26tBox_Chen_9,0.4797297699384678,55
FARFAR2,5,15.695,8,20.816,20,0.754,40,0.831,54,-1.0,19,0.729,19,1.03,7,18.081,9,0.3,3,0.0,1,0.0005239,0,PZ26tBox,-15.695,PZ26tBox_FARFAR2_5,PZ26tBox_FARFAR2_5,6.7365475,PZ26tBox_FARFAR2_5,0.5511895835564918,26
Das,5,15.759,9,20.498,16,0.769,27,0.929,10,0.0,1,0.715,34,1.55,13,19.172,20,0.211,48,0.0,1,0.0005937,0,PZ26tBox,-15.759,PZ26tBox_Das_5,PZ26tBox_Das_5,6.4594779,PZ26tBox_Das_5,0.5474301067590245,29
FARFAR2,3,15.759,9,20.498,16,0.769,27,0.929,10,0.0,1,0.715,34,1.55,13,19.172,20,0.211,48,0.0,1,0.0005937,0,PZ26tBox,-15.759,PZ26tBox_FARFAR2_3,PZ26tBox_FARFAR2_3,6.4594779,PZ26tBox_FARFAR2_3,0.5474301067590245,29
SimRNA,2,15.806,11,21.176,25,0.746,46,0.947,8,0.0,1,0.675,52,166.84,67,24.252,51,0.254,15,0.0,1,0.0006503,0,PZ26tBox,-15.806,PZ26tBox_SimRNA_2,PZ26tBox_SimRNA_2,7.7456322,PZ26tBox_SimRNA_2,0.5118913723949965,43
TFN,4,15.934,12,19.59,11,0.813,3,0.951,2,-1.0,19,0.76,7,3.09,25,20.22,31,0.215,43,0.0,1,0.0008322,0,PZ26tBox,-15.934,PZ26tBox_TFN_4,PZ26tBox_TFN_4,6.2585125,PZ26tBox_TFN_4,0.5668493590887992,9
Adamiak,4,15.963,13,20.547,19,0.777,21,0.923,19,-1.0,19,0.713,36,8.76,50,24.914,53,0.258,14,0.0,1,0.0008789,0,PZ26tBox,-15.963,PZ26tBox_Adamiak_4,PZ26tBox_Adamiak_4,8.2067642,PZ26tBox_Adamiak_4,0.5005757489199129,47
Ding,3,16.011,14,21.83,35,0.733,54,0.895,36,0.0,1,0.675,52,11.85,56,20.496,33,0.209,50,0.0,1,0.0009609,0,PZ26tBox,-16.011,PZ26tBox_Ding_3,PZ26tBox_Ding_3,7.8670135,PZ26tBox_Ding_3,0.5208325894716797,38
Das,3,16.085,15,20.148,13,0.798,9,0.951,2,-1.0,19,0.744,12,3.09,25,19.577,25,0.231,23,0.0,1,0.001104,0,PZ26tBox,-16.085,PZ26tBox_Das_3,PZ26tBox_Das_3,6.598402,PZ26tBox_Das_3,0.5635808309827305,17
FARFAR2,10,16.085,15,20.148,13,0.798,9,0.951,2,-1.0,19,0.744,12,3.09,25,19.577,25,0.231,23,0.0,1,0.001104,0,PZ26tBox,-16.085,PZ26tBox_FARFAR2_10,PZ26tBox_FARFAR2_10,6.598402,PZ26tBox_FARFAR2_10,0.5635808309827305,17
Das,4,16.286,17,21.309,28,0.764,31,0.88,44,0.0,1,0.729,19,2.58,21,18.549,13,0.234,20,0.0,1,0.001593,0,PZ26tBox,-16.286,PZ26tBox_Das_4,PZ26tBox_Das_4,6.5483603,PZ26tBox_Das_4,0.5594360338486807,21
FARFAR2,2,16.286,17,21.309,28,0.764,31,0.88,44,0.0,1,0.729,19,2.58,21,18.549,13,0.234,20,0.0,1,0.001593,0,PZ26tBox,-16.286,PZ26tBox_FARFAR2_2,PZ26tBox_FARFAR2_2,6.5483603,PZ26tBox_FARFAR2_2,0.5594360338486807,21
Das,10,16.291,19,20.516,18,0.794,13,0.951,2,0.0,1,0.738,15,3.09,25,15.028,1,0.22,32,0.0,1,0.001608,0,PZ26tBox,-16.291,PZ26tBox_Das_10,PZ26tBox_Das_10,6.7058234,PZ26tBox_Das_10,0.5726916485164423,7
Das,1,16.356,20,20.956,23,0.78,19,0.929,10,0.0,1,0.729,19,2.06,18,16.821,3,0.252,16,0.0,1,0.001805,0,PZ26tBox,-16.356,PZ26tBox_Das_1,PZ26tBox_Das_1,6.4592609,PZ26tBox_Das_1,0.5797821377988837,3
Bujnicki,2,16.428,21,20.937,22,0.785,17,0.851,53,-1.0,19,0.765,6,2.06,18,20.968,39,0.192,64,0.0,1,0.002051,0,PZ26tBox,-16.428,PZ26tBox_Bujnicki_2,PZ26tBox_Bujnicki_2,6.3587317,PZ26tBox_Bujnicki_2,0.54869615929351,27
Das,2,16.452,22,22.102,41,0.744,48,0.88,44,0.0,1,0.71,37,3.61,32,18.51,11,0.197,61,0.0,1,0.002141,0,PZ26tBox,-16.452,PZ26tBox_Das_2,PZ26tBox_Das_2,6.5342445,PZ26tBox_Das_2,0.5657886123707169,10
FARFAR2,1,16.452,22,22.102,41,0.744,48,0.88,44,0.0,1,0.71,37,3.61,32,18.51,11,0.197,61,0.0,1,0.002141,0,PZ26tBox,-16.452,PZ26tBox_FARFAR2_1,PZ26tBox_FARFAR2_1,6.5342445,PZ26tBox_FARFAR2_1,0.5657886123707169,10
TFN,8,16.493,24,21.837,36,0.755,38,0.88,44,-1.0,19,0.706,43,5.15,41,19.954,28,0.226,26,0.0,1,0.002299,0,PZ26tBox,-16.493,PZ26tBox_TFN_8,PZ26tBox_TFN_8,6.3101616,PZ26tBox_TFN_8,0.558223539353257,24
Ding,1,16.507,25,20.278,15,0.814,2,0.895,36,-1.0,19,0.785,1,14.94,60,20.579,34,0.218,39,0.0,1,0.002355,0,PZ26tBox,-16.507,PZ26tBox_Ding_1,PZ26tBox_Ding_1,7.5847945,PZ26tBox_Ding_1,0.5140515466371502,40
SimRNA,3,16.588,26,22.052,38,0.752,44,0.923,19,-1.0,19,0.683,49,90.39,61,23.69,49,0.287,4,0.0,1,0.002706,0,PZ26tBox,-16.588,PZ26tBox_SimRNA_3,PZ26tBox_SimRNA_3,7.718945,PZ26tBox_SimRNA_3,0.5234688351721594,37
SimRNA,5,16.597,27,20.014,12,0.829,1,0.951,2,-1.0,19,0.78,3,163.4,66,21.842,41,0.202,57,0.0,1,0.00275,0,PZ26tBox,-16.597,PZ26tBox_SimRNA_5,PZ26tBox_SimRNA_5,7.3780055,PZ26tBox_SimRNA_5,0.5410834791302175,34
Das,7,16.617,28,21.487,32,0.773,24,0.929,10,-1.0,19,0.716,30,1.55,13,17.418,4,0.269,7,0.0,1,0.002844,0,PZ26tBox,-16.617,PZ26tBox_Das_7,PZ26tBox_Das_7,6.6551995,PZ26tBox_Das_7,0.5789088442175171,4
FARFAR2,6,16.617,28,21.487,32,0.773,24,0.929,10,-1.0,19,0.716,30,1.55,13,17.418,4,0.269,7,0.0,1,0.002844,0,PZ26tBox,-16.617,PZ26tBox_FARFAR2_6,PZ26tBox_FARFAR2_6,6.6551995,PZ26tBox_FARFAR2_6,0.5789088442175171,4
Das,8,16.642,30,22.072,39,0.754,40,0.901,29,0.0,1,0.708,40,1.03,7,18.847,17,0.22,32,0.0,1,0.00297,0,PZ26tBox,-16.642,PZ26tBox_Das_8,PZ26tBox_Das_8,6.6154284,PZ26tBox_Das_8,0.5656889349091299,12
FARFAR2,7,16.642,30,22.072,39,0.754,40,0.901,29,0.0,1,0.708,40,1.03,7,18.847,17,0.22,32,0.0,1,0.00297,0,PZ26tBox,-16.642,PZ26tBox_FARFAR2_7,PZ26tBox_FARFAR2_7,6.6154284,PZ26tBox_FARFAR2_7,0.5656889349091299,12
TFN,6,16.706,32,21.251,27,0.786,16,0.895,36,-1.0,19,0.751,9,8.76,50,20.041,29,0.221,31,0.0,1,0.003306,0,PZ26tBox,-16.706,PZ26tBox_TFN_6,PZ26tBox_TFN_6,6.234067,PZ26tBox_TFN_6,0.5472575308553814,31
iFoldRNA,1,16.828,33,21.355,30,0.788,15,0.947,8,-1.0,19,0.729,19,103.04,62,23.256,47,0.219,38,0.0,1,0.004052,0,PZ26tBox,-16.828,PZ26tBox_iFoldRNA_1,PZ26tBox_iFoldRNA_1,7.5137196,PZ26tBox_iFoldRNA_1,0.5107294604920198,44
Bujnicki,3,16.852,34,21.362,31,0.789,14,0.975,1,-1.0,19,0.723,24,3.09,25,20.861,37,0.213,45,0.0,1,0.004209,0,PZ26tBox,-16.852,PZ26tBox_Bujnicki_3,PZ26tBox_Bujnicki_3,6.7330194,PZ26tBox_Bujnicki_3,0.5283247640470835,36
Bujnicki,4,16.877,35,22.106,43,0.763,34,0.929,10,0.0,1,0.71,37,0.0,1,18.454,10,0.226,26,0.0,1,0.004389,0,PZ26tBox,-16.877,PZ26tBox_Bujnicki_4,PZ26tBox_Bujnicki_4,6.3061161,PZ26tBox_Bujnicki_4,0.547998417062401,28
TFN,2,16.893,36,22.254,45,0.759,35,0.901,29,-1.0,19,0.708,40,4.12,35,18.805,16,0.207,51,0.0,1,0.004502,0,PZ26tBox,-16.893,PZ26tBox_TFN_2,PZ26tBox_TFN_2,6.3211045,PZ26tBox_TFN_2,0.5625394246676426,20
SimRNA,1,17.096,37,21.108,24,0.81,5,0.901,29,-1.0,19,0.777,4,133.95,63,20.082,30,0.216,41,0.0,1,0.006227,0,PZ26tBox,-17.096,PZ26tBox_SimRNA_1,PZ26tBox_SimRNA_1,7.5848551,PZ26tBox_SimRNA_1,0.5380202568405518,35
Chen,5,17.121,38,21.947,37,0.78,19,0.923,19,-1.0,19,0.719,29,5.15,41,28.039,64,0.203,55,0.0,1,0.006477,0,PZ26tBox,-17.121,PZ26tBox_Chen_5,PZ26tBox_Chen_5,8.3818836,PZ26tBox_Chen_5,0.4602748122493186,60
TFN,9,17.312,39,22.518,47,0.769,27,0.88,44,0.0,1,0.736,16,5.67,46,20.393,32,0.269,7,0.0,1,0.008676,0,PZ26tBox,-17.312,PZ26tBox_TFN_9,PZ26tBox_TFN_9,6.3339896,PZ26tBox_TFN_9,0.5651087228192951,14
Das,9,17.346,40,21.743,34,0.798,9,0.929,10,-1.0,19,0.745,10,3.09,25,16.679,2,0.227,25,0.0,1,0.009131,0,PZ26tBox,-17.346,PZ26tBox_Das_9,PZ26tBox_Das_9,6.5548139,PZ26tBox_Das_9,0.5871389295533259,2
Ding,2,17.375,41,22.365,46,0.777,21,0.923,19,-1.0,19,0.716,30,10.82,55,20.792,35,0.263,11,0.0,1,0.009535,0,PZ26tBox,-17.375,PZ26tBox_Ding_2,PZ26tBox_Ding_2,8.5171509,PZ26tBox_Ding_2,0.4918190095333309,51
Chen,6,17.387,42,24.112,50,0.721,55,0.895,36,-1.0,19,0.643,55,4.12,35,27.649,62,0.198,60,0.0,1,0.009706,0,PZ26tBox,-17.387,PZ26tBox_Chen_6,PZ26tBox_Chen_6,8.3827438,PZ26tBox_Chen_6,0.4634987086561692,59
Bujnicki,1,17.693,43,22.124,44,0.8,7,0.951,2,-1.0,19,0.744,12,0.0,1,19.292,23,0.222,30,0.0,1,0.01511,0,PZ26tBox,-17.693,PZ26tBox_Bujnicki_1,PZ26tBox_Bujnicki_1,6.4722085,PZ26tBox_Bujnicki_1,0.5425756656074077,32
Bujnicki,5,17.768,44,17.768,4,-1.0,63,-1.0,63,-1.0,19,-1.0,63,0.0,1,20.861,37,0.265,10,0.0,1,0.01677,0,PZ26tBox,-17.768,PZ26tBox_Bujnicki_5,PZ26tBox_Bujnicki_5,6.4680305,PZ26tBox_Bujnicki_5,0.5132571023910689,42
Chen,8,17.783,45,23.515,48,0.756,37,0.923,19,-1.0,19,0.68,51,1.55,13,23.193,46,0.185,66,0.0,1,0.01713,0,PZ26tBox,-17.783,PZ26tBox_Chen_8,PZ26tBox_Chen_8,8.8410015,PZ26tBox_Chen_8,0.4742847026338653,57
FARFAR2,9,17.824,46,24.112,50,0.739,52,0.88,44,0.0,1,0.693,47,2.58,21,17.903,8,0.213,45,0.0,1,0.01811,0,PZ26tBox,-17.824,PZ26tBox_FARFAR2_9,PZ26tBox_FARFAR2_9,6.7817559,PZ26tBox_FARFAR2_9,0.5687090132228848,8
TFN,1,17.948,47,23.789,49,0.754,40,0.929,10,-1.0,19,0.685,48,3.61,32,19.317,24,0.223,28,0.0,1,0.02139,0,PZ26tBox,-17.948,PZ26tBox_TFN_1,PZ26tBox_TFN_1,6.1882825,PZ26tBox_TFN_1,0.5415446733554706,33
Chen,4,18.096,48,26.441,61,0.684,57,0.895,36,-1.0,19,0.591,57,5.15,41,24.625,52,0.195,63,0.0,1,0.02597,0,PZ26tBox,-18.096,PZ26tBox_Chen_4,PZ26tBox_Chen_4,7.8464527,PZ26tBox_Chen_4,0.4580447150117233,61
RNAComposer,3,18.211,49,18.211,6,-1.0,63,-1.0,63,-1.0,19,-1.0,63,6.7,47,23.96,50,0.281,5,0.0,1,0.03008,0,PZ26tBox,-18.211,PZ26tBox_RNAComposer_3,PZ26tBox_RNAComposer_3,7.7939844,PZ26tBox_RNAComposer_3,0.4955621213744183,50
iFoldRNA,2,18.22,50,24.123,52,0.755,38,0.821,57,-1.0,19,0.736,16,137.54,65,23.169,45,0.212,47,0.0,1,0.03041,0,PZ26tBox,-18.22,PZ26tBox_iFoldRNA_2,PZ26tBox_iFoldRNA_2,7.7298646,PZ26tBox_iFoldRNA_2,0.5139845990883232,41
TFN,10,18.665,51,24.588,53,0.759,35,0.872,52,-1.0,19,0.723,24,2.58,21,19.66,27,0.242,18,0.0,1,0.05181,0,PZ26tBox,-18.665,PZ26tBox_TFN_10,PZ26tBox_TFN_10,6.2360964,PZ26tBox_TFN_10,0.5627551445471966,19
Chen,2,18.828,52,26.839,62,0.701,56,0.895,36,-1.0,19,0.616,56,4.12,35,26.006,57,0.199,58,0.0,1,0.06214,0,PZ26tBox,-18.828,PZ26tBox_Chen_2,PZ26tBox_Chen_2,8.2281532,PZ26tBox_Chen_2,0.4826992656597755,54
Adamiak,1,19.323,53,19.323,10,-1.0,63,-1.0,63,-1.0,19,-1.0,63,8.76,50,22.367,42,0.262,12,0.0,1,0.1035,0,PZ26tBox,-19.323,PZ26tBox_Adamiak_1,PZ26tBox_Adamiak_1,7.9533215,PZ26tBox_Adamiak_1,0.5038011330500708,46
Chen,10,19.413,54,24.779,54,0.783,18,0.919,27,-1.0,19,0.732,18,5.15,41,25.877,56,0.217,40,0.0,1,0.1128,0,PZ26tBox,-19.413,PZ26tBox_Chen_10,PZ26tBox_Chen_10,8.3304729,PZ26tBox_Chen_10,0.4961393580176384,49
Chen,7,19.451,55,26.332,60,0.739,52,0.919,27,-1.0,19,0.66,54,2.06,18,26.154,60,0.215,43,0.0,1,0.1168,0,PZ26tBox,-19.451,PZ26tBox_Chen_7,PZ26tBox_Chen_7,8.5577793,PZ26tBox_Chen_7,0.4473167422430106,62
Chen,1,19.485,56,25.18,56,0.774,23,0.895,36,-1.0,19,0.723,24,1.03,7,26.021,58,0.203,55,0.0,1,0.1206,0,PZ26tBox,-19.485,PZ26tBox_Chen_1,PZ26tBox_Chen_1,8.1968555,PZ26tBox_Chen_1,0.4910245652872496,52
TFN,5,20.064,57,25.089,55,0.8,7,0.88,44,-1.0,19,0.773,5,1.03,7,21.162,40,0.223,28,0.0,1,0.1977,0,PZ26tBox,-20.064,PZ26tBox_TFN_5,PZ26tBox_TFN_5,6.2828288,PZ26tBox_TFN_5,0.5591979981195178,23
Chen,3,20.085,58,26.194,58,0.767,30,0.923,19,-1.0,19,0.7,46,4.64,40,25.809,55,0.206,53,0.0,1,0.2008,0,PZ26tBox,-20.085,PZ26tBox_Chen_3,PZ26tBox_Chen_3,8.5378151,PZ26tBox_Chen_3,0.4774654550648052,56
Adamiak,2,20.201,59,26.238,59,0.77,26,0.923,19,-1.0,19,0.703,44,10.3,54,27.782,63,0.232,22,0.0,1,0.2195,0,PZ26tBox,-20.201,PZ26tBox_Adamiak_2,PZ26tBox_Adamiak_2,8.009944,PZ26tBox_Adamiak_2,0.4878140583901643,53
Adamiak,3,20.299,60,25.467,57,0.797,12,0.923,19,-1.0,19,0.745,10,9.79,53,23.643,48,0.252,16,0.0,1,0.2359,0,PZ26tBox,-20.299,PZ26tBox_Adamiak_3,PZ26tBox_Adamiak_3,7.6346192,PZ26tBox_Adamiak_3,0.5050002380357291,45
Xiao,1,20.652,61,47.044,63,0.439,58,0.382,58,-1.0,19,0.469,62,1.03,7,25.511,54,0.236,19,0.0,1,0.3003,0,PZ26tBox,-20.652,PZ26tBox_Xiao_1,PZ26tBox_Xiao_1,8.7235775,PZ26tBox_Xiao_1,0.3302790373835113,63
RNAComposer,1,20.901,62,20.901,21,-1.0,63,-1.0,63,-1.0,19,-1.0,63,7.73,49,20.821,36,0.262,12,0.0,1,0.3501,0,PZ26tBox,-20.901,PZ26tBox_RNAComposer_1,PZ26tBox_RNAComposer_1,7.7600536,PZ26tBox_RNAComposer_1,0.4977565132526392,48
RNAComposer,2,21.216,63,21.216,26,-1.0,63,-1.0,63,-1.0,19,-1.0,63,6.7,47,22.737,44,0.206,53,0.0,1,0.4168,0,PZ26tBox,-21.216,PZ26tBox_RNAComposer_2,PZ26tBox_RNAComposer_2,7.9743176,PZ26tBox_RNAComposer_2,0.4705341521762416,58
Xiao,3,23.271,64,58.7,64,0.396,59,0.0,59,-1.0,19,0.519,59,13.4,57,28.128,66,0.22,32,0.0,1,0.8242,0,PZ26tBox,-23.271,PZ26tBox_Xiao_3,PZ26tBox_Xiao_3,8.4850521,PZ26tBox_Xiao_3,0.2678556551338356,66
Xiao,4,23.271,64,58.7,64,0.396,59,0.0,59,-1.0,19,0.519,59,13.4,57,28.127,65,0.22,32,0.0,1,0.8242,0,PZ26tBox,-23.271,PZ26tBox_Xiao_4,PZ26tBox_Xiao_4,8.6021576,PZ26tBox_Xiao_4,0.2678660691969864,64
Xiao,5,23.271,64,58.7,64,0.396,59,0.0,59,-1.0,19,0.519,59,13.4,57,28.128,66,0.22,32,0.0,1,0.8242,0,PZ26tBox,-23.271,PZ26tBox_Xiao_5,PZ26tBox_Xiao_5,8.6007805,PZ26tBox_Xiao_5,0.2678630937503719,65
Xiao,2,25.069,67,63.236,67,0.396,59,0.0,59,-1.0,19,0.532,58,0.52,4,26.13,59,0.186,65,0.0,1,0.9732,0,PZ26tBox,-25.069,PZ26tBox_Xiao_2,PZ26tBox_Xiao_2,8.7975731,PZ26tBox_Xiao_2,0.2667398626533843,67
TFN,8,2.414,1,2.847,5,0.848,52,1.0,1,0.894,14,0.781,52,1.77,36,16.06,26,0.665,11,0.0,1,0.0,0,PZ26tRNA,-2.414,PZ26tRNA_TFN_8,PZ26tRNA_TFN_8,6.3021102,PZ26tRNA_TFN_8,0.8390896873673787,26
TFN,4,2.419,2,2.812,4,0.86,30,1.0,1,0.894,14,0.8,30,1.33,20,15.72,9,0.667,8,0.0,1,0.0,0,PZ26tRNA,-2.419,PZ26tRNA_TFN_4,PZ26tRNA_TFN_4,6.2618604,PZ26tRNA_TFN_4,0.8413613429527986,6
Bujnicki,2,2.427,3,2.694,1,0.901,5,1.0,1,1.0,1,0.853,6,0.0,1,18.738,33,0.679,6,0.0,1,0.0,0,PZ26tRNA,-2.427,PZ26tRNA_Bujnicki_2,PZ26tRNA_Bujnicki_2,6.3620286,PZ26tRNA_Bujnicki_2,0.859947187249493,1
FARFAR2,5,2.429,4,2.807,3,0.865,27,1.0,1,0.894,14,0.807,26,1.33,20,15.759,18,0.663,13,0.0,1,0.0,0,PZ26tRNA,-2.429,PZ26tRNA_FARFAR2_5,PZ26tRNA_FARFAR2_5,6.7442999,PZ26tRNA_FARFAR2_5,0.8397404159004103,18
TFN,2,2.458,5,2.857,8,0.86,30,1.0,1,0.894,14,0.8,30,1.77,36,15.739,13,0.664,12,0.0,1,0.0,0,PZ26tRNA,-2.458,PZ26tRNA_TFN_2,PZ26tRNA_TFN_2,6.322989,PZ26tRNA_TFN_2,0.8411243928891404,7
TFN,3,2.481,6,2.884,9,0.86,30,1.0,1,0.894,14,0.8,30,1.77,36,15.752,17,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.481,PZ26tRNA_TFN_3,PZ26tRNA_TFN_3,6.2576799,PZ26tRNA_TFN_3,0.839457490451266,22
TFN,7,2.482,7,2.893,10,0.858,46,1.0,1,0.894,14,0.795,46,0.89,13,15.954,22,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.482,PZ26tRNA_TFN_7,PZ26tRNA_TFN_7,6.2971034,PZ26tRNA_TFN_7,0.8385167633328617,29
Adamiak,3,2.483,8,2.745,2,0.905,4,1.0,1,0.775,47,0.875,1,6.65,46,18.584,32,0.732,1,0.0,1,0.0,0,PZ26tRNA,-2.483,PZ26tRNA_Adamiak_3,PZ26tRNA_Adamiak_3,7.6441612,PZ26tRNA_Adamiak_3,0.8120797378224172,36
Das,2,2.483,8,2.852,6,0.87,20,1.0,1,0.894,14,0.814,23,1.33,20,15.384,1,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.483,PZ26tRNA_Das_2,PZ26tRNA_Das_2,6.5328383,PZ26tRNA_Das_2,0.8382338378837176,30
FARFAR2,1,2.483,8,2.852,6,0.87,20,1.0,1,0.894,14,0.814,23,1.33,20,15.384,1,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.483,PZ26tRNA_FARFAR2_1,PZ26tRNA_FARFAR2_1,6.5328383,PZ26tRNA_FARFAR2_1,0.8382338378837176,30
TFN,10,2.505,11,2.93,13,0.855,49,1.0,1,0.894,14,0.793,49,1.77,36,15.776,19,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.505,PZ26tRNA_TFN_10,PZ26tRNA_TFN_10,6.2358561,PZ26tRNA_TFN_10,0.8411008157683784,8
TFN,1,2.514,12,2.93,13,0.858,46,1.0,1,0.894,14,0.795,46,1.33,20,15.677,5,0.661,17,0.0,1,0.0,0,PZ26tRNA,-2.514,PZ26tRNA_TFN_1,PZ26tRNA_TFN_1,6.1845059,PZ26tRNA_TFN_1,0.8401789503465836,14
